Hash,signal_id
-7952166472910212288,80944
-597668113808842925,80945
9157356177819139425,80942
-7779463511139162340,80943
2775525983933042769,80953
-7886605741706289607,80952
3532513618783061271,80954
3158121876102713927,80946
5251277928109453790,80947
-2311322534063220578,80948
7168516038785826630,80949
2208199914431069606,80950
-6339186343047768668,80951
-2538260334648407439,81400
-3143757924237437121,81401
8539557987117979511,81415
3997760930461181263,81407
-4281102147695131740,81406
-4365114469845878791,80936
5986462617119305486,81399
-3953077806994225657,81413
2998671065589356392,81404
3477674760933726567,81405
-5167624341747903216,81834
-3045288013709280310,81835
5868980367828572420,81832
-8867435328613826509,81830
-700676569642738409,81833
6044117783676116244,81831
-3480582010709948328,81650
7073906411149167703,81397
-8761942440223600444,81398
6874215442999159907,81402
2606875234956177527,81403
2895852594966013950,81826
7799750609319775993,81414
6975526934772937379,80218
-3293097212608103408,80413
6668494588259563386,80408
2897892971597781533,80406
-2484496878912742393,81409
-8263648722520879832,80417
1242197018784904946,80423
-7526585806102375344,80415
-8154536277393341393,80425
-7668413182403113487,80424
1555063008906204465,80409
6074521953800256189,80426
-5170176261470068367,80427
-2579712517100073944,80418
-7932104371246313877,80407
4909764248865472161,80422
5643114916906574299,80412
-146576505105466218,80414
-5167663603315422521,80420
-5077385889489809919,80421
-7227671030116911779,80410
6847681599728477819,80411
7707616813630479758,80419
-3475182440872959076,80416
1000447329123195954,80404
6754106301040600518,80405
8803579118362824546,80402
1356828747936042266,80401
-7883862384320608387,80403
8721019984275739738,80106
9140546923178017176,81642
1318366785544258688,81644
345888873501541462,81645
-7992612772213032562,81643
-2389150697003461027,81638
6847237209502430911,81640
-7739905918611337633,81641
-823112403896641212,81639
6237005620511958976,81735
1420250718029802553,81736
-2086245242197831819,81737
8665071637622296349,81738
3881395995748861842,81739
3185885810916257664,81740
6096558753120133802,81741
-8162266757417063939,81742
656670277333823591,81743
8787999651997767234,81744
-2537051611835359020,81745
-2031745447997366201,81746
-8849532436689696263,81747
2177923485422465953,81748
-8995133015732051765,81749
2422852353980728722,81750
7347824511933340927,81751
-1584292257993125892,81752
-8134845121191004930,81753
1034667677870883124,81754
8180135990562646232,81755
2150654759575054364,81756
2046588387763650472,80098
-1559490954243692982,80099
-9171181105808867404,80096
3450550432028120615,80097
-4616734673398447724,80103
7062653584543881738,80100
114493071500976310,80101
4204104798583383327,80102
-4781652775001443897,80104
4561001800740218377,80105
8031382337726985953,81626
-4850121606112647951,81622
-8412172345381006650,81637
2370145273845300634,81636
-5279439346400962750,81634
-7662688540659869398,81621
8159839276009751314,81625
3102740223445004128,81632
-997638087175658569,81628
-2250943121433681419,81630
-837288403923053262,81629
2805653410493211820,81624
5417172954582413547,81633
-7075629220500351841,81623
5383801075277079638,81627
-1952960128641754279,81631
1561467291799241519,81635
-5994565099276118615,80089
-3922921539819070231,80090
2697903427245502393,80091
-7832770680841248520,80092
1185934356172396159,80093
-3282362602478043218,80087
7794487027604326168,80085
-1022628270870433295,80088
-1679675932983525191,80086
7573195179893575865,80095
5639928860243927259,81649
-3500340920280562666,80094
-5571699705017458560,81646
-8639355261808434986,81656
4661914831939689679,81647
2239169511894571698,81657
-5036980263678557347,81660
3001993078840220770,81658
-6054919300405030563,81659
8596049327063648047,81661
-185980428620657322,81664
-1570197668868924878,81662
52423884439772172,81663
6141468622026690958,81669
8541310998710710043,81672
5431936861278639979,81670
-891940300706560899,81671
7156281488848382310,81673
543949506681358499,81676
-8847443574797842134,81674
6804126121177493330,81675
-3700946642376961828,81678
4015958689632501662,81681
3106261488714015214,81679
-4300435235681067245,81680
1766036798951488165,81682
-6728105124368870379,81685
8035154771643063372,81683
3444890963560672952,81684
-4394828020586673799,81686
-1966976865117309130,81689
2945638548960649690,81687
-4424811047315301521,81688
-6717709714969977711,81690
6803879808431685286,81693
5088486178983035232,81691
-353503253985843895,81692
-3894741577742560162,81694
-151601268475379146,81697
-8200345839301180603,81695
-7627879674249492402,81696
7870529332033195605,81698
-4328614647494944341,81701
1803895292762317963,81699
-7319530501384806433,81700
-8103064486544456627,81648
-9084224843642588831,81702
1189460271276402678,81703
-1926705005900650821,81705
-4762327071458926553,81706
41919182142147834,81707
-6540160725791632186,81708
9089474404860049042,81709
-5984842340880678847,81710
4158476388435106524,81711
7051455388140210207,81712
5535820794660963134,81713
3991586029200246743,81714
-1496808581197948409,81715
-5665341217115777348,81716
-5107744456603589872,81717
-7763261410814155586,81718
-8424231804542499938,81719
-2326159837555611961,81720
-5596327141619762917,81721
-7671151390019073083,81722
-4939402384516787358,81723
-66250345582545975,81724
6518733921460039552,81725
-7396600559979464632,81726
713742118329868705,81727
-5186567253575013847,81728
-8436124792445579338,81729
4012059995737051271,81730
-6176803532189323697,81731
-4279632759449991478,81732
-2343556158178637010,81733
3194183840023409906,81734
-7875469875763309460,81704
-7355193329464044987,81654
-1003129317999772701,81653
-98674354189281641,81655
-4679231481802426635,81411
-1582028698188799794,80995
5586921645994946225,80994
5823706556288621246,80989
4988005445459224555,80988
-2222551147506667552,80987
-5939434693521758926,80986
-1181614022844545421,80990
4530701552769266957,81324
-6714102573403313305,81326
4969305275952656132,81327
-4102324577628718141,81322
8541148886846068396,81323
779018331360946822,81325
7605843656915062069,80996
7970526380409559690,80993
8342632800255878116,80992
-7276454563959880907,80991
3932425024512556437,81312
906460266211566293,81314
-8813318223390514175,81315
3316984464989724479,81310
-7392030647210694549,81311
1880192278780148492,81313
-8118562494534912829,81318
-7094389619824324236,81320
-5223382453745499520,81321
-7040936894665096975,81316
-6557267889010216529,81317
-7387553547731358027,81319
3357919830741082623,80700
-4004965928754087205,80698
6246367287260873627,80709
-5865301292086545191,80707
-302027300827064779,80715
337001042129865740,80714
-1606568231344188377,80701
8239883757752928370,80710
3209962939282157635,80699
-4515454164214270706,80713
8658118006617000190,80705
-7732511166032677561,80706
4636241920784813385,80712
-518699041108324227,80704
-2986060673622123310,80702
2413060412314013355,80703
3271275438730571921,80711
-4432499267638729773,80708
-6856633092384816286,82011
5820108716402834433,82009
-8167992873328770336,82010
-4968929719333207619,82014
-3513223504511776022,82012
4233968375434309063,82013
-8426245772161766886,80201
-7447353727666333124,81848
-7344050920095265644,81850
3346966689845179905,81851
-5121316338420495545,81846
-7060158848107504994,81847
-4306320676850090301,81849
-6933166694858148328,81163
-2266053304316693739,81167
6757688287941123926,81169
-3368370697806289113,81160
2122697516757208903,81164
5131839448872303899,81168
-9002684099867213092,81165
-2665482428186064787,81161
-2570782058225545786,81162
-6113916594320937230,81166
8190096460208675573,82006
6124997605762623709,82004
-1441979884068591194,82008
-1263936553134299828,82003
5365376626856744330,82005
3282348956714496610,82007
4959774045519148151,81102
-6814950309820167654,81104
-4786144121195226860,81105
-5636507557823825291,81100
3835486853361081023,81101
2761429286732726942,81103
5920999442075301881,81108
8256333149555141323,81110
1386582699511807731,81111
8423971613117575392,81106
2204211773446048389,81107
-845184849786644830,81109
-548719035139058242,81141
-2814744613770762210,81137
-4116303728184161488,81143
2202035524539266659,81134
-7989720531896158897,81138
-6584418371008013951,81142
4816399067512649252,81139
-2958000945233889272,81135
9201050892596766180,81136
-3939358883485000143,81140
217005355824998527,81122
-2085802637041019527,81120
-412424249834702002,81123
-3201447704396126245,81118
-7509813696358603100,81119
9050622412176903288,81121
8631641283879705906,81309
-639113510175011205,81308
8880383082112754350,81232
-2173156233574600637,81234
1890759803974167988,81235
4795527136386439947,81230
2097495333930344779,81231
-4413762839779233237,81233
-8121765670210701722,81238
4385771660054936873,81240
2470534096424194323,81241
7663856454531510538,81236
97958980320636312,81237
-4262893144857179482,81239
8890527258145260612,81816
-5223994512557958509,81395
6353243500488689945,81394
7233330680874452963,81362
822494269175280021,81365
-5719232346753041389,81363
8242918256972656043,81366
6853014778120370177,81364
7352866936909715724,81367
-3308366282071979113,81370
1614004888227874683,81369
7491706260383281640,81368
-8002645350499546997,82550
-2349659683224434333,82551
-5007796793396600402,82548
-1967217393170722947,82549
7046934094024598859,82969
-3219204144894059591,82568
4314023785954710525,82566
8575119481390028760,82575
-2788586542878323743,82573
-5548520823968219541,82823
857182115785381848,82824
-1511559907033171022,82569
-2295048603434778497,82576
-6443769481820863918,82968
-7160208874330604315,82567
1011270791206858642,82579
-7010693126950034705,82571
-5614566431301871096,82572
1799232453283380962,82578
-446287874371697819,82570
7665628878326188848,82577
-6367814320316953920,82574
5445738884679736227,82970
5315821975287896281,82971
7019732003402044759,82814
-1863759001774567054,82554
-8126545362186046307,82552
-3455774013244638806,82561
5371496837667311592,82559
1080995375389983338,82821
-5067568831975473042,82822
1260898214016323341,82555
-5801983707675644207,82562
-6974033399439611706,82553
4772833803494188921,82565
-6043058770572457808,82557
-1081753405042905962,82558
5600107248589969074,82564
-2583863285265108992,82556
7097148996289455082,82563
4303452461509084637,82560
-2829726250201114620,82964
-3568392265912572349,82965
-855509688017614329,80351
-2022437382677956968,80349
477534051521025909,83628
2415285092677930087,80358
4360470677174712231,80356
2603632089514516105,82817
-7882459822184341959,82818
3221220066029520178,80352
-3353579025859096245,80359
3120196495935186736,80350
2488849501316025736,83629
5565995800806440584,80364
5265340293609672437,80354
585858955001296370,80355
-669372913847685417,80361
1670980942142129415,80353
2056896069240819610,80360
8438344189009943871,80357
-5196034129082238232,80362
4101773393278410956,80363
7806497516769859440,82960
8064785237188855457,82959
8970297635951297352,82958
-874146071887287455,82962
55998863641110980,82963
8969670128582085215,80335
-5531939668254380962,80333
-6425382548897819749,83630
3370603228513161368,80342
7406558076750524582,80340
1225689935507967681,82815
1396243579994020881,82816
1641991514968671382,80336
1963821288720256040,80343
-6809544718646647587,80334
-3298048271362587558,83631
-1230928858978840511,80348
8613173687656650347,80338
9065804345519814384,80339
3161085105210479529,80345
516656999620393216,80337
-7855206377759166611,80344
6749505877407143235,80341
-6956442637482154177,80346
1478088569022239844,80347
3233628317689198689,82961
-8038414378551078737,82532
-7476714024558552714,82530
1459127621059258652,82541
-9181855520523784436,82539
5369487334928785218,82819
5633953174462848425,82820
5074534767747314951,82533
951401786660223103,82542
6714750671112657888,82531
2847587406707056308,82547
207483258086038580,82535
-3579320114254833162,82538
-598723191935998629,82536
5588694924679737149,82544
3511016271000192330,82534
-1393104838353831385,82537
-7790304506420929594,82543
-832387002553550512,82540
1611645705551499319,82545
-8891965620297143247,82546
4271930835254914848,82966
-5297329293596663136,82967
-5885811709395334891,82939
6568652263709764191,82938
5888386239551399315,82283
7548368262935092036,82281
6936325889677365692,82293
-7846776557696972475,82291
-6711361416327034900,82770
7214348938234924864,82771
-7685640259287081757,82284
-2440552302267002334,82294
-2118903262548603531,82282
7537776747618748774,82297
3573809481613328257,82289
6015625525250630728,82290
7575242510509511542,82296
-2693475296677379729,82287
3969650458375460523,82285
3325562794954909405,82286
7699522804909897749,82288
-7391428907273004257,82295
-6453881323064076337,82292
9157573755771588397,83617
-4726512429582451364,82051
-1584315305628995317,83107
7538172574282326302,83111
-7425363821822606830,83113
2519244550526332658,83103
2157708445813250231,83108
3398580680094065372,83112
-914300603672837880,83110
4449442868845074648,83106
6576522754533566070,83109
3187771928682704420,83104
-2310084526828676606,83105
56314170486977199,82953
1188406734055421715,82954
5269527390113202588,82956
471965642706952775,83383
3374650569371984956,82955
6503459788448538385,82074
-6367364274599100156,82073
-2865825857412312584,82075
-9217320460456835416,82082
-7792978100402127718,82080
-1357662603186975330,82076
-8932601671892820356,82753
5328073613362849393,82083
-5888990284553103526,82086
5747531098019580303,82078
1519739224039088266,82079
-7898873484591288965,82085
4224432186886316574,82077
-2479888687518880263,82084
385015657162201540,82081
1989520354459655720,82754
-6935935433496447950,82755
2345366148872742109,83423
-3481580699158729993,83412
60796289117397805,83413
1033398251388520156,83420
-7343752062685493774,83424
3035580267695745895,83414
-8865857331104552598,83415
9090647954922745267,83427
4156224501691980098,83419
-4200459523469408538,83417
324985286441468188,83409
-1003213881693754565,83481
7289882843543789777,83480
7762425354146019026,83426
-261444825825690770,83410
-7667579761024882167,83418
-5175298763840544399,83421
-1693928833769975925,83411
8757116199589383728,83416
-3056556995827844668,83425
-838472775459101226,83422
-6609160320123268969,83467
7857210121933951417,83466
3693106220386742228,83470
-3251272182099047550,83484
1271624602854016287,83399
-1578863081908878369,80001
-4804015949703800082,80006
1369319193722506542,83443
9188398494439022885,83432
-7111941414743139965,83433
5998149648108658578,83440
-316992673002665260,83472
5644972233552406448,83471
-1223409653711605259,83444
-7945967174401874085,83434
8791711693895857991,83435
8878841355549577254,83448
4858288030657862589,83439
-1983891410352476635,83437
-7813472887390757309,83441
-2783373571195371446,83428
-3424362675570051835,83446
-8979971398062974189,83438
4351150758566531015,83429
-8887451533883438075,83447
4910461778441016084,83431
-9020023775443654147,83436
7745334424455156404,83430
-446051064200408757,83445
3188134205364693509,83442
5518976907844847188,83406
-6274934776414360323,83405
-1249907766819982572,83408
-6354729697562405766,83407
-2151079098937029218,83404
4304822025861128321,83403
-2834953032262484305,83402
571188548631659022,83491
-6000066355726764561,83489
-2919975177103618473,83487
-8180434042348098296,83490
8890883772781386442,83488
-2854260869563090392,83622
5243175071438189932,83483
1683396456323121704,83398
-2177108953291681992,83486
7632608167936981919,83401
483024102504850541,83485
-3278046275740605189,83400
4133961023609699966,83479
-6040384761694627611,83469
-1602771221806845815,83468
5321463805760945377,82868
-9021457395575423755,83478
-829530716524897811,83451
6134728849448217787,83461
-7389920074062777079,83453
2664733466766733302,83454
7866938928628978433,83458
-8971264754014389269,83475
543121526571413984,83474
-9011445996604534528,83473
4342429088484261843,83462
-549798560719449164,83465
3757257298582278538,83457
-2043332037079201855,83455
4747651792283130106,83449
1041390613713559558,83464
1668387778991102795,83450
-3607649659180086607,83456
7727043790630548106,83459
-3222179948455891312,83452
-3419233381111047613,83463
-6672706309667386307,83460
2941309952808927425,79960
5603852113551746908,79954
2017563556013947092,79957
8239279526331845945,79959
-8469807026983735781,79956
5526540049453713733,79958
-1588564896074062536,79955
-4482236069611901903,82016
-1525473689292475353,82752
-8381631189081173889,82931
4530662117479574349,82926
8059673442156884938,82923
1901562749097714204,82919
3417496374351288705,82932
-6409140193703218347,82925
-2052154783435070899,82920
2373819701392694751,82924
-2430867601623388918,82921
5697417251974521447,82930
1925179867078794340,82922
5153835834987368096,83376
7562841406496291716,82929
-4593580350400020937,82928
-5610971890405258040,82927
-3872261529106765415,82917
7228498461837308077,82913
-4451177404824899750,82910
-604062189234429198,82909
7776732988274126794,82918
939055356388081776,82916
4942976924952615877,82911
-4899301607579807302,82912
1805506219484510088,83375
-8081384531375064928,82915
-6675477042876944896,82914
-4756970219680679246,82499
3891194080820252001,82497
332728867051648888,82507
-4730794884460529429,82505
-145552947592199495,82810
-2454722791946886554,82811
-6450090195970223093,82500
-2664526298040037273,82809
455995391322592903,82508
2375478374914091976,82498
1738069093953865207,82511
-3814726834916214905,82503
-4209421493406172775,82504
812481213738361608,82510
1237417475275668989,82502
950704841536766938,82501
-931928974973070567,82509
-4531442709519588260,82506
-914530964237039833,82514
-1500733025733649173,82512
-6056986763239856624,82878
-808966165702055725,82521
-8602610357261071860,82519
6051849506913956712,82812
-8356719849738937441,82813
-643548157346630501,82515
7130738931080508619,82522
3742258461123321512,82513
8893354220025689287,82525
3424983729854299379,82517
2289897140189701316,82518
983019559054531054,82524
-6959241313806680279,82516
-6963329956507106488,82523
-1100235182665985721,82520
7151840802265118204,82047
7865937904265129729,82048
-260208644625612441,82338
5395322663225655636,82336
159144328761754888,82347
-2378637212269954553,82345
2137561632898789339,82784
-8889303807041670377,82785
-6696575915193492719,82339
2459350850936230815,82783
-1985652933509206828,82348
-8326062517860229483,82337
2247468788403981996,82351
-1645820194163434413,82343
-8964988744435503662,82344
3687037517593158587,82350
2178897407582693082,82342
5132170441971303523,82340
-3305407299268287800,82341
-8333718784229618134,82349
3519541307235171509,82346
5186863825390531814,82591
-3153723994999162762,82590
3804508436298318106,82763
-5252712343742744607,82020
-3905069200964707770,80828
8303196442921376868,80834
6436136098565303818,82108
417041676335650586,82120
-891632117418623493,82110
-6819488889713857131,82111
-9061371421290413886,82117
-1121516293064560313,82121
-2056884045847628030,82112
-529420707291258186,82113
-4530803182853230031,82124
3961699524799668220,82116
-1819009685267114173,82114
5032337147315017072,82106
443387379899575695,82123
6182126630076956003,82107
-8449932960339276894,82115
-2107104716094360520,82118
-2410231084787242634,82109
6589857760298448028,82122
8633754531004414971,82119
-5855291908659713370,82581
560307407185002298,82582
6317022642017842000,82583
-3398984380769091856,82580
-8435953511738531736,82585
4068253677228889735,82584
-9098094644717068015,82761
6248804879300490743,82018
3391662973117520058,82766
-1676144529976648750,82023
-685086951529016263,82764
-6880364772021130727,82021
-4303810196947196506,82765
3050427029190928960,82022
6417969195062205726,82611
6926745479011304044,82609
7258493394726505723,82612
-1018541396283075511,82607
-8575216703151347155,82608
-6936261265328383025,82610
8563883461599277089,82603
6636658117150572305,82605
-3143636311155307880,82606
6265862937188643699,82601
2479659002295343122,82602
8823073494720663356,82604
-8590790065123669959,82101
-1880201264316141742,82091
8126471774723815427,82092
5154806012107253531,82098
-3349701845201384878,82102
-4285924416201242781,82093
-3987258215491414433,82094
3277703252427502999,82105
6707925217127075066,82097
-3248522086630882528,82095
8993090576441173637,82087
-5651248461936125560,82104
6556050627477302382,82088
5221528859942472944,82096
5664966439601472422,82099
4303509981139279354,82090
1777394500576032487,82757
-7306617625263670770,82089
3612338691337021402,82103
-5662770942847065924,82100
-5293227242571821043,82587
2057951769901095186,82586
-7953955112198527742,82145
3862821298172797644,82150
6597948988678889926,82759
6308487232990527723,82760
-276264949530621687,82758
3420139681706265316,82146
8562111148310644129,82147
1793856353390326800,82149
4154222452333813757,82153
6346163526482538703,82151
-1247004897455103381,82148
1722180099480897252,82152
-1115957267124399047,82130
3910051977303522466,82128
-6412065377246791272,82140
-1007594033390908347,82138
-3567785784978008444,82131
-2058858613942969142,82141
-6730122922655902384,82129
-5769339030895789349,82144
-7223631843317087183,82136
2095159125065467995,82137
-633962817994887192,82143
5385298582263837240,82134
-4237525597282954456,82132
-262239657050868763,82133
963066780934175812,82135
6606100730081530465,82142
8570688243293453770,82139
-8707994996240315614,83386
-8110078038350270307,82972
-3478981969727522231,82835
-6484634998892337345,82055
-6649799823377154080,82841
-7167493640137563957,82061
2940889260053236998,82840
1524980681114226420,82060
-5464914191540153443,82839
2777015015147638469,82059
-6784429320316396552,82837
-8189393665169187814,82057
-5509819518040289651,82838
7589879302138974824,82058
-7719214181384414230,82836
6791683190457204963,82056
1979126940360960260,83387
4531484884108751677,82973
-8505713603188497158,82974
1095112619113347107,82054
8523612335209592816,83388
406438082027720906,82834
-7943121831779734832,82833
8981204680439050591,83389
-3037922356516952882,82975
8190134273638071606,82053
152826432055202557,83374
7490534514708330593,82907
-7089984997330917430,82657
1989521820279465744,82656
-2314687531520517122,82655
5948482755403747472,82654
300323781935313805,82653
2669463771870575799,82652
5130176369365202954,82651
-4142340741797029739,82650
4082110772789858013,82647
-6557627824789827218,82646
-2997984361163105930,82649
-2388384135387482845,82648
-8842181240711406584,82645
2344099163427732051,82644
-2569997555677307973,82643
8729598829663634576,82642
-4002861633951455606,82641
5370052471142617364,82640
7944467188714433987,83319
2956957937656525572,83321
3324955123895855469,83322
8673671051511201722,83317
3208861965445915898,83318
8916901264977334985,83320
1795648372933174265,83313
2091895808691664193,83315
-1642824661890290341,83316
7665695303028643221,83311
6864825950885097001,83312
2445575441947741373,83314
-5463176969991040915,83309
-615994488200426008,83307
2687267198731029385,83310
3877013032016756255,83305
-1613230435322150030,83306
-1398973341650197877,83308
4525156892271373700,83355
-7435982255376337491,83357
-2413146049073932819,83358
6238617676715302002,83353
-4385097021885524542,83354
6784341843344942974,83356
7288788662835174484,83349
2034573964780347404,83351
-655204670899854576,83352
4805195265883069472,83347
-7808250136307611565,83348
8756288007168567334,83350
97833369673992156,83345
261042238666732693,83343
-2194743569773098800,83346
6696998274549241659,83341
-7990294987517004555,83342
-6606795098260115507,83344
-653110550745518239,83337
8683628739308301437,83339
-4348055291479095933,83340
7092185600897885549,83335
5801559180471402775,83336
8903363921740054128,83338
7235727294644049935,83333
-7444793804801201580,83331
8843807417195183410,83334
5954487049460166809,83329
2609049739667502134,83330
-6797457881282376428,83332
-1136394240637918383,83325
-2564103941351463593,83327
4649134341416625178,83328
6443514463597914482,83323
3408768189001406623,83324
-5010930572598213303,83326
4482414042930410962,82659
3306656314364165750,82658
4223743805767672014,82017
491872085279679147,82756
-4807015159824209807,82933
8265969267307948168,83301
8153288181505972730,83303
4134542550711412367,83304
6556371410453009814,83299
-5404238733248205757,83300
713727231853690719,83302
-4846835668061816463,83297
-2025813286215620670,83295
2366143584739892071,83298
8295050153049669880,83293
-672631850260048436,83294
-6088605783245146344,83296
-5052525868704687142,82744
6513065062391871599,82745
2980669565411556757,82746
-7113401595100058229,82743
-3126844660954636115,82740
-4812672747797403414,82741
2308098008756929641,82742
9885323445030083,82739
5414637085997231753,82736
6287421098747841720,82737
-2017240784348352768,82738
7917452426455381057,82735
-8384458052295222494,82732
-4959985943715863263,82733
6581450906007802893,82734
6606434135265649616,82731
919557765190580195,83289
-6984640976901827125,83291
-1884068266421089689,83292
-4897132409672467859,83287
-4550452691493493802,83288
5943052233182995005,83290
8163442735945282348,83285
-371050818235083607,83283
7647239157516513434,83286
-8368609537771155618,83281
257212582404885502,83282
-7616831337948953806,83284
-6289330530700108526,82831
2950627748320078117,82050
-278890313947253668,82832
-7573034015663978748,83380
4574259772159299950,82937
-1487907030549859570,83381
7603453377538335701,82661
3519028509117004974,82660
-5998408408764962776,82829
5052678040414316031,82828
6258067671936085102,82827
-8072110708053133333,82830
8363944820006606055,83360
4163934710419427222,83359
902390202419092544,83379
7534815058162415135,82665
-2051510519718492040,82664
-7246209732426278264,82663
-9034171747889647466,82662
2577134413607504345,83364
1939095255536954253,83363
-2639861909500528702,83362
8860019572090638640,83361
-8262611043105617737,82901
-7948360693431809030,82896
-2356360305809599250,83020
1703501426167507662,83019
-2441127043995960824,82895
-5459135259093514244,83018
100556849344442748,83017
6107734684855565006,82900
-8307771869681586321,82894
-7319641660599136370,83016
3073386466473178852,83015
8929171263226164783,82893
4401891036357408533,83014
8235918435669815290,83013
-1873459535777824740,82715
6863834285508828245,82717
-1344554512386445701,82718
2883895829835301024,82713
4638126190655206449,82714
-3904500711056130959,82716
8330504719425652629,82709
-7917443668897160756,82711
1412461953810362403,82712
-846385518665945535,82707
7199017884536672435,82708
3552569430447968723,82710
-8852314909000899065,82729
-334663041363464327,82727
-5291145145992566712,82730
-4291683754349209697,82725
-6763931017722119698,82726
-3134884813647053011,82728
-2240014340151816891,82721
7948311123397272687,82723
5080680761901824319,82724
-4138199536395236447,82719
-7585403466625129297,82720
1923845551588773538,82722
-7647023237550001029,83277
5469301399401812184,83279
5044388849762120744,83280
4637976548432498816,83275
5661388225880049556,83276
-3303786956802775408,83278
985984494270787600,83273
3685139952910768378,83271
-6916794794491972469,83274
2365127413614400605,83269
-326011979429359444,83270
4071859311712654068,83272
-2567978021256034423,83238
-5647541818600023705,83242
2011544618046980318,83244
5143599938765508239,83235
5840496097919948293,83243
8537956892669167609,83239
-452571771941870666,83240
-2017681529282092662,83236
-7476378904487078012,83237
8452002594583142289,83241
355369987901201491,82697
-1586053981737362120,82699
1404964853387160797,82700
2472117143495062494,82695
-5473115815896874640,82696
6274367839961132307,82698
2241679734387940879,82703
3820636489103959623,82705
8948430302921712374,82706
-1893395021813746278,82701
8653268054200619556,82702
-8383631840171169083,82704
6380659278901412410,83255
1886377639331876098,83253
-4328156006516403767,83256
3123744277707698258,83251
5191413366650708875,83252
-4263251279158768255,83254
3493262786310386047,83096
2865360704609910919,83091
-8254875206522189801,83093
898365316046940687,83095
-6581304517605932478,83094
8071227904068724532,83092
-7265039397477350835,82936
-7599162591274645433,83378
6744672877878307958,83191
-7911172327690499420,83189
-8290527926417457580,83192
-7662333002725237506,83187
6059509380091056617,83188
-5952419267756624367,83190
2001790724202350341,83185
-3293995463932997190,83183
6585498733055525553,83186
-7816696505507298112,83181
6746385198383724180,83182
-4418446896220720700,83184
9029587326541554332,82667
-6395116750807017835,82666
-161670893465481817,83048
-4972050943583531919,83052
-8595356065409854198,83054
-244735861193714118,83045
7028979849110438847,83053
890129332651338407,83049
-2916598427474414456,83050
-8855474719480748949,83046
1156797225328264556,83047
5454718698175765755,83051
2217708003275123284,83177
-6998530336052598952,83179
1622605399377329349,83180
-1449921041605527561,83175
4012243917564262976,83176
6673115211007507747,83178
180260703587270174,83173
6479529626851801965,83171
-3333223814683122714,83174
-2301793649990762456,83169
354447276738598373,83170
-4487744141941992987,83172
7029734007164492681,83165
1862465867547795714,83167
9110545208097874882,83168
-1093214789525796003,83163
-6151132463400672359,83164
6541105486889585399,83166
5572918063364180880,83161
178844225013926314,83159
-3178323816648355173,83162
6191795963468139885,83157
-5874540771559153589,83158
9163554552152187801,83160
4657453879957164935,83153
7453116819146765370,83155
101474449391026212,83156
-4455471055877783846,83151
7581347863578050095,83152
4215192075648556109,83154
2742161358634939018,83149
4808999137678862923,83147
-3474343160398622110,83150
4950832250285321608,83145
1709244583624074550,83146
1125058432666954149,83148
-3257990904504153847,83141
-3029409633987479498,83143
-1167529327596607766,83144
588882600667476130,83139
5907583815837274539,83140
113372695347244534,83142
-4543888690589810822,83137
-5011104000769243492,83135
-6465047270831155807,83138
8265112192341453554,83133
7676635579180087480,83134
-8938546105605910736,83136
3502188299401041634,82674
5665535659505042847,82672
1009227591919001601,82673
5462328749387339108,82677
7010736114938359486,82680
3773155220476211974,82682
2539500905020254775,82675
-6685302562615633888,82678
4342975081819918979,82681
-8973558905100543023,82679
4980599797990596914,82676
-5370151807143122379,82186
-8505800938118304056,82175
-7696370257872228353,82176
-846927286838453511,82183
-7870420102120560992,82187
4443324143928121674,82177
-984179506714334982,82178
-7986276462912660058,82190
-3045169687064124788,82182
-9207771681938137888,82180
-4941422176785609132,82172
1600670226489012846,82189
-8608320549144372343,82173
749006353620119327,82181
-6886089651087225568,82184
-5495846845758227541,82174
-440901300893849729,82767
-3803543841921044475,82179
-5891009194654642253,82188
-4418951729784285557,82185
6587814781838178320,82589
6973752589511488520,82588
8840828129249025341,81779
-6120130126051938143,81780
-3444517542552441468,81781
-4744443561669491883,81778
354998589223522063,82669
5391749337391202028,82670
-2937251028224153735,82671
-4195693233684324595,82668
-2986139313216684985,82867
-4337426710775728588,83477
-7748169438882478434,83476
-8157448541389991119,82691
-508386335468066083,82693
-6729479308918110268,82694
-7915919779106219637,82689
2515509077690458910,82690
-4862571136057751847,82692
3582028144176914632,82685
-2574179074256308652,82687
-7501639391034180289,82688
-6811331416856802516,82683
2484183444544908289,82684
-2521817762261552073,82686
6458318286603637638,83120
3860139390209027107,83114
8639572149390042638,83117
-6323352076484617144,83119
-7773565160073806952,83116
-7609460467510196381,83118
832235970456965864,83115
6601352649975668854,79934
-8332258982802027230,79937
-1508122485268952028,79936
7968811718398384039,79939
8619649818904035213,80036
4684887594687765842,80039
2858531005728394499,79942
-8708914437198421249,79940
8175523195470428674,81455
-7284955373185651445,81457
7270684463393601473,81456
-4275416354381833383,79928
-476769349633821156,79929
-2200567509642480132,79926
1046773631306770552,79927
-8454369688711985784,81441
3624390205090599982,79933
6671680007038450907,79930
3424821097014397507,79931
7285632794313912120,79932
507720082858750330,79943
-8830546147749135131,79941
-4612194808988305401,79925
-8763619618071802959,79923
1930576794977457250,79921
7076636791095458500,79924
-8076783420033228092,79922
7185645949132827510,83623
-5565453218820801814,81458
3142103842882105086,81460
4861379537248453557,81459
5878332876776526337,82869
8997763858937096506,82870
5295360566396517849,79953
5883849011670936598,79952
-5252373063962774601,79944
-4801111949599581469,79951
2066934556599413333,79950
